time,temperature
11.03.25 16-15-38,18.677
11.03.25 16-15-39,18.630
11.03.25 16-15-40,18.426
11.03.25 16-15-40,18.637
11.03.25 16-15-41,18.717
11.03.25 16-15-42,18.661
11.03.25 16-15-43,18.635
11.03.25 16-15-43,18.105
11.03.25 16-15-44,18.735
11.03.25 16-15-45,18.716
11.03.25 16-15-46,18.687
11.03.25 16-15-46,18.542
11.03.25 16-15-47,18.732
11.03.25 16-15-48,18.801
11.03.25 16-15-49,18.973
11.03.25 16-15-49,18.738
11.03.25 16-15-50,18.959
11.03.25 16-15-51,18.718
11.03.25 16-15-52,18.972
11.03.25 16-15-52,18.514
11.03.25 16-15-53,18.825
11.03.25 16-15-54,18.682
11.03.25 16-15-55,18.791
11.03.25 16-15-56,18.576
11.03.25 16-15-56,18.929
11.03.25 16-15-57,18.789
11.03.25 16-15-58,18.772
11.03.25 16-15-59,18.631
11.03.25 16-16-00,18.597
11.03.25 16-16-00,18.656
11.03.25 16-16-01,18.745
11.03.25 16-16-02,18.797
11.03.25 16-16-03,18.738
11.03.25 16-16-03,18.807
11.03.25 16-16-04,18.831
11.03.25 16-16-05,18.730
11.03.25 16-16-06,18.666
11.03.25 16-16-06,18.670
11.03.25 16-16-07,18.708
11.03.25 16-16-08,18.675
11.03.25 16-16-09,18.566
11.03.25 16-16-10,18.841
11.03.25 16-16-10,18.666
11.03.25 16-16-11,18.669
11.03.25 16-16-12,18.644
11.03.25 16-16-13,18.743
11.03.25 16-16-13,18.724
11.03.25 16-16-14,18.547
11.03.25 16-16-15,18.738
11.03.25 16-16-16,18.683
11.03.25 16-16-16,18.717
11.03.25 16-16-17,18.860
11.03.25 16-16-18,18.668
11.03.25 16-16-19,18.870
11.03.25 16-16-19,18.686
11.03.25 16-16-20,18.848
11.03.25 16-16-21,18.777
11.03.25 16-16-22,18.613
11.03.25 16-16-22,18.858
11.03.25 16-16-23,18.721
11.03.25 16-16-24,18.688
11.03.25 16-16-25,18.889
11.03.25 16-16-26,18.782
11.03.25 16-16-26,18.757
11.03.25 16-16-27,18.624
11.03.25 16-16-28,18.870
11.03.25 16-16-29,19.008
11.03.25 16-16-29,18.921
11.03.25 16-16-30,18.614
11.03.25 16-16-31,18.681
11.03.25 16-16-32,18.793
11.03.25 16-16-32,18.907
11.03.25 16-16-33,18.695
11.03.25 16-16-34,18.520
11.03.25 16-16-35,18.886
11.03.25 16-16-35,18.611
11.03.25 16-16-36,18.779
11.03.25 16-16-37,18.961
11.03.25 16-16-38,18.819
11.03.25 16-16-39,18.729
11.03.25 16-16-40,18.905
11.03.25 16-16-40,18.915
11.03.25 16-16-41,18.766
11.03.25 16-16-42,18.936
11.03.25 16-16-43,18.791
11.03.25 16-16-43,18.930
11.03.25 16-16-44,18.674
11.03.25 16-16-45,18.832
11.03.25 16-16-46,18.826
11.03.25 16-16-46,18.961
11.03.25 16-16-47,18.833
11.03.25 16-16-48,19.122
11.03.25 16-16-49,18.808
11.03.25 16-16-49,18.902
11.03.25 16-16-50,19.005
11.03.25 16-16-51,18.800
11.03.25 16-16-52,18.919
11.03.25 16-16-52,18.936
11.03.25 16-16-53,18.831
11.03.25 16-16-54,18.777
11.03.25 16-16-55,19.049
11.03.25 16-16-56,18.871
11.03.25 16-16-56,18.912
11.03.25 16-16-57,18.832
11.03.25 16-16-58,19.086
11.03.25 16-16-59,19.142
11.03.25 16-16-59,18.884
11.03.25 16-17-00,18.890
11.03.25 16-17-01,18.798
11.03.25 16-17-02,19.002
11.03.25 16-17-02,19.197
11.03.25 16-17-03,19.000
11.03.25 16-17-04,18.887
11.03.25 16-17-05,18.903
11.03.25 16-17-05,18.975
11.03.25 16-17-06,19.205
11.03.25 16-17-07,19.056
11.03.25 16-17-08,19.178
11.03.25 16-17-09,18.957
11.03.25 16-17-09,19.050
11.03.25 16-17-10,19.108
11.03.25 16-17-11,19.063
11.03.25 16-17-12,19.068
11.03.25 16-17-12,19.126
11.03.25 16-17-13,19.028
11.03.25 16-17-14,18.902
11.03.25 16-17-15,19.225
11.03.25 16-17-15,19.121
11.03.25 16-17-16,18.981
11.03.25 16-17-17,19.121
11.03.25 16-17-18,18.977
11.03.25 16-17-18,19.317
11.03.25 16-17-19,19.111
11.03.25 16-17-20,19.079
11.03.25 16-17-21,19.014
11.03.25 16-17-21,19.171
11.03.25 16-17-22,19.020
11.03.25 16-17-23,19.295
11.03.25 16-17-24,19.054
11.03.25 16-17-25,19.093
11.03.25 16-17-25,18.974
11.03.25 16-17-26,19.166
11.03.25 16-17-27,19.231
11.03.25 16-17-28,19.003
11.03.25 16-17-28,19.049
11.03.25 16-17-29,19.220
11.03.25 16-17-30,19.147
11.03.25 16-17-31,19.295
11.03.25 16-17-31,19.214
11.03.25 16-17-32,19.048
11.03.25 16-17-33,19.343
11.03.25 16-17-34,19.107
11.03.25 16-17-34,19.252
11.03.25 16-17-35,19.262
11.03.25 16-17-36,19.488
11.03.25 16-17-37,19.235
11.03.25 16-17-37,19.281
11.03.25 16-17-38,19.020
11.03.25 16-17-39,19.097
11.03.25 16-17-40,19.245
11.03.25 16-17-41,19.279
11.03.25 16-17-41,19.403
11.03.25 16-17-42,19.197
11.03.25 16-17-43,19.266
11.03.25 16-17-44,19.232
11.03.25 16-17-44,19.138
11.03.25 16-17-45,19.331
11.03.25 16-17-46,19.190
11.03.25 16-17-47,19.278
11.03.25 16-17-47,19.415
11.03.25 16-17-48,19.457
11.03.25 16-17-49,19.194
11.03.25 16-17-50,19.371
11.03.25 16-17-50,19.040
11.03.25 16-17-51,19.259
11.03.25 16-17-52,19.189
11.03.25 16-17-53,19.149
11.03.25 16-17-54,19.375
11.03.25 16-17-54,19.318
11.03.25 16-17-55,19.232
11.03.25 16-17-56,19.179
11.03.25 16-17-57,19.344
11.03.25 16-17-57,19.265
11.03.25 16-17-58,19.378
11.03.25 16-17-59,19.236
11.03.25 16-18-00,19.341
11.03.25 16-18-00,19.380
11.03.25 16-18-01,19.267
11.03.25 16-18-02,19.448
11.03.25 16-18-03,19.495
11.03.25 16-18-04,19.581
11.03.25 16-18-04,19.444
11.03.25 16-18-05,19.486
11.03.25 16-18-06,19.501
11.03.25 16-18-07,19.321
11.03.25 16-18-08,19.302
11.03.25 16-18-08,19.405
11.03.25 16-18-09,19.362
11.03.25 16-18-10,19.302
11.03.25 16-18-11,19.281
11.03.25 16-18-11,19.218
11.03.25 16-18-12,19.270
11.03.25 16-18-13,19.287
11.03.25 16-18-14,19.438
11.03.25 16-18-14,19.372
11.03.25 16-18-15,19.266
11.03.25 16-18-16,19.368
11.03.25 16-18-17,19.382
11.03.25 16-18-17,19.474
11.03.25 16-18-18,19.210
11.03.25 16-18-19,19.229
11.03.25 16-18-20,19.294
11.03.25 16-18-20,19.250
11.03.25 16-18-21,19.230
11.03.25 16-18-22,19.351
11.03.25 16-18-23,19.397
11.03.25 16-18-24,19.355
11.03.25 16-18-24,19.254
11.03.25 16-18-25,19.173
11.03.25 16-18-26,19.357
11.03.25 16-18-27,19.306
11.03.25 16-18-27,19.392
11.03.25 16-18-28,19.209
11.03.25 16-18-29,19.393
11.03.25 16-18-30,19.116
11.03.25 16-18-30,19.232
11.03.25 16-18-31,19.226
11.03.25 16-18-32,19.318
11.03.25 16-18-33,19.450
11.03.25 16-18-33,19.200
11.03.25 16-18-34,19.341
11.03.25 16-18-35,19.402
11.03.25 16-18-36,19.360
11.03.25 16-18-36,19.226
11.03.25 16-18-37,19.345
11.03.25 16-18-38,19.396
11.03.25 16-18-39,19.297
11.03.25 16-18-40,19.317
11.03.25 16-18-41,19.351
11.03.25 16-18-41,19.015
11.03.25 16-18-42,19.438
11.03.25 16-18-43,19.326
11.03.25 16-18-44,19.228
11.03.25 16-18-44,19.212
11.03.25 16-18-45,19.280
11.03.25 16-18-46,19.229
11.03.25 16-18-47,19.210
11.03.25 16-18-47,19.378
11.03.25 16-18-48,19.481
11.03.25 16-18-49,19.343
11.03.25 16-18-50,19.542
11.03.25 16-18-50,19.545
11.03.25 16-18-51,19.363
11.03.25 16-18-52,19.290
11.03.25 16-18-53,19.359
11.03.25 16-18-54,19.372
11.03.25 16-18-54,19.475
11.03.25 16-18-55,19.416
11.03.25 16-18-56,19.434
11.03.25 16-18-57,19.684
11.03.25 16-18-57,19.614
11.03.25 16-18-58,19.332
11.03.25 16-18-59,19.479
11.03.25 16-19-00,19.622
11.03.25 16-19-00,19.519
11.03.25 16-19-01,19.426
11.03.25 16-19-02,19.640
11.03.25 16-19-03,19.537
11.03.25 16-19-03,19.569
11.03.25 16-19-04,19.394
11.03.25 16-19-05,19.604
11.03.25 16-19-06,19.348
11.03.25 16-19-06,19.593
11.03.25 16-19-07,19.597
11.03.25 16-19-08,19.665
11.03.25 16-19-09,19.662
11.03.25 16-19-10,19.559
11.03.25 16-19-10,19.465
11.03.25 16-19-11,19.434
11.03.25 16-19-12,19.603
11.03.25 16-19-13,19.568
11.03.25 16-19-13,19.510
11.03.25 16-19-14,19.611
11.03.25 16-19-15,19.797
11.03.25 16-19-16,19.437
11.03.25 16-19-16,19.570
11.03.25 16-19-17,19.651
11.03.25 16-19-18,19.596
11.03.25 16-19-19,19.623
11.03.25 16-19-19,19.689
11.03.25 16-19-20,19.556
11.03.25 16-19-21,19.523
11.03.25 16-19-22,19.598
11.03.25 16-19-23,19.651
11.03.25 16-19-23,19.593
11.03.25 16-19-24,19.786
11.03.25 16-19-25,19.594
11.03.25 16-19-26,19.628
11.03.25 16-19-27,19.567
11.03.25 16-19-28,19.726
11.03.25 16-19-28,19.908
11.03.25 16-19-29,19.541
11.03.25 16-19-30,19.602
11.03.25 16-19-31,19.622
11.03.25 16-19-31,19.723
11.03.25 16-19-32,19.843
11.03.25 16-19-33,19.530
11.03.25 16-19-34,19.421
11.03.25 16-19-34,19.590
11.03.25 16-19-35,19.555
11.03.25 16-19-36,19.650
11.03.25 16-19-37,19.756
11.03.25 16-19-38,19.424
11.03.25 16-19-38,19.728
11.03.25 16-19-39,19.639
11.03.25 16-19-40,19.512
11.03.25 16-19-41,19.589
11.03.25 16-19-41,19.696
11.03.25 16-19-42,19.841
11.03.25 16-19-43,19.527
11.03.25 16-19-44,19.731
11.03.25 16-19-44,19.978
11.03.25 16-19-45,19.835
11.03.25 16-19-46,19.777
11.03.25 16-19-47,19.805
11.03.25 16-19-47,19.727
11.03.25 16-19-48,19.793
11.03.25 16-19-49,19.617
11.03.25 16-19-50,19.740
11.03.25 16-19-50,19.498
11.03.25 16-19-51,19.523
11.03.25 16-19-52,19.754
11.03.25 16-19-53,19.890
11.03.25 16-19-54,19.525
11.03.25 16-19-54,19.965
11.03.25 16-19-55,19.717
11.03.25 16-19-56,19.654
11.03.25 16-19-57,19.803
11.03.25 16-19-57,19.598
11.03.25 16-19-58,19.638
11.03.25 16-19-59,19.840
11.03.25 16-20-00,19.684
11.03.25 16-20-00,19.797
11.03.25 16-20-01,19.702
11.03.25 16-20-02,19.823
11.03.25 16-20-03,19.776
11.03.25 16-20-03,19.871
11.03.25 16-20-04,19.827
11.03.25 16-20-05,19.784
11.03.25 16-20-06,19.734
11.03.25 16-20-07,19.907
11.03.25 16-20-07,19.972
11.03.25 16-20-08,19.660
11.03.25 16-20-09,19.697
11.03.25 16-20-10,19.682
11.03.25 16-20-10,19.910
11.03.25 16-20-11,19.644
11.03.25 16-20-12,19.725
11.03.25 16-20-13,19.897
11.03.25 16-20-13,20.017
11.03.25 16-20-14,19.822
11.03.25 16-20-15,19.678
11.03.25 16-20-16,19.836
11.03.25 16-20-16,20.046
11.03.25 16-20-17,19.831
11.03.25 16-20-18,19.857
11.03.25 16-20-19,19.831
11.03.25 16-20-19,19.930
11.03.25 16-20-20,19.459
11.03.25 16-20-21,19.758
11.03.25 16-20-22,19.562
11.03.25 16-20-23,19.713
11.03.25 16-20-23,19.558
11.03.25 16-20-24,19.944
11.03.25 16-20-25,19.963
11.03.25 16-20-26,19.742
11.03.25 16-20-26,19.800
11.03.25 16-20-27,19.928
11.03.25 16-20-28,19.747
11.03.25 16-20-29,19.852
11.03.25 16-20-29,19.676
11.03.25 16-20-30,19.681
11.03.25 16-20-31,19.832
11.03.25 16-20-32,19.857
11.03.25 16-20-32,19.727
11.03.25 16-20-33,19.901
11.03.25 16-20-34,19.663
11.03.25 16-20-35,19.843
11.03.25 16-20-35,20.083
11.03.25 16-20-36,19.854
11.03.25 16-20-37,20.168
11.03.25 16-20-38,19.838
11.03.25 16-20-39,19.791
11.03.25 16-20-39,19.819
11.03.25 16-20-40,19.973
11.03.25 16-20-41,19.868
11.03.25 16-20-42,19.798
11.03.25 16-20-42,19.731
11.03.25 16-20-43,19.927
11.03.25 16-20-44,19.941
11.03.25 16-20-45,19.921
11.03.25 16-20-45,19.828
11.03.25 16-20-46,20.015
11.03.25 16-20-47,19.751
11.03.25 16-20-48,20.049
11.03.25 16-20-48,19.898
11.03.25 16-20-49,20.007
11.03.25 16-20-50,19.943
11.03.25 16-20-51,19.936
11.03.25 16-20-52,19.856
11.03.25 16-20-52,19.891
11.03.25 16-20-53,19.878
11.03.25 16-20-54,19.881
11.03.25 16-20-55,20.060
11.03.25 16-20-55,20.122
11.03.25 16-20-56,19.884
11.03.25 16-20-57,20.023
11.03.25 16-20-58,19.765
11.03.25 16-20-58,19.836
11.03.25 16-20-59,19.688
11.03.25 16-21-00,19.902
11.03.25 16-21-01,20.066
11.03.25 16-21-01,19.940
11.03.25 16-21-02,20.196
11.03.25 16-21-03,19.953
11.03.25 16-21-04,19.902
11.03.25 16-21-04,20.056
11.03.25 16-21-05,19.748
11.03.25 16-21-06,19.796
11.03.25 16-21-07,20.033
11.03.25 16-21-08,19.930
11.03.25 16-21-08,19.884
11.03.25 16-21-09,19.938
11.03.25 16-21-10,20.000
11.03.25 16-21-11,19.938
11.03.25 16-21-11,20.019
11.03.25 16-21-12,19.655
11.03.25 16-21-13,20.114
11.03.25 16-21-14,20.060
11.03.25 16-21-14,20.072
11.03.25 16-21-15,19.850
11.03.25 16-21-16,19.948
11.03.25 16-21-17,20.245
11.03.25 16-21-17,19.753
11.03.25 16-21-18,20.096
11.03.25 16-21-19,19.953
11.03.25 16-21-20,19.944
11.03.25 16-21-20,19.989
11.03.25 16-21-21,20.179
11.03.25 16-21-22,20.008
11.03.25 16-21-23,20.121
11.03.25 16-21-24,20.080
11.03.25 16-21-24,20.050
11.03.25 16-21-25,20.162
11.03.25 16-21-26,20.085
11.03.25 16-21-27,20.037
11.03.25 16-21-27,19.930
11.03.25 16-21-28,19.957
11.03.25 16-21-29,20.092
11.03.25 16-21-30,20.076
11.03.25 16-21-30,20.300
11.03.25 16-21-31,20.254
11.03.25 16-21-32,20.015
11.03.25 16-21-33,20.380
11.03.25 16-21-33,20.099
11.03.25 16-21-34,20.237
11.03.25 16-21-35,20.229
11.03.25 16-21-36,20.064
11.03.25 16-21-37,20.161
11.03.25 16-21-37,19.978
11.03.25 16-21-38,20.262
11.03.25 16-21-39,20.201
11.03.25 16-21-40,20.097
11.03.25 16-21-40,20.161
11.03.25 16-21-41,20.186
11.03.25 16-21-42,20.237
11.03.25 16-21-43,20.325
11.03.25 16-21-43,20.075
11.03.25 16-21-44,20.017
11.03.25 16-21-45,20.174
11.03.25 16-21-46,20.260
11.03.25 16-21-46,20.221
11.03.25 16-21-47,19.962
11.03.25 16-21-48,20.182
11.03.25 16-21-49,20.179
11.03.25 16-21-49,20.254
11.03.25 16-21-50,20.105
11.03.25 16-21-51,20.178
11.03.25 16-21-52,20.067
11.03.25 16-21-53,20.028
11.03.25 16-21-53,20.019
11.03.25 16-21-54,20.027
11.03.25 16-21-55,19.914
11.03.25 16-21-56,20.178
11.03.25 16-21-56,20.099
11.03.25 16-21-57,19.907
11.03.25 16-21-58,20.273
11.03.25 16-21-59,20.055
11.03.25 16-21-59,20.139
11.03.25 16-22-00,19.922
11.03.25 16-22-01,20.051
11.03.25 16-22-02,20.055
11.03.25 16-22-02,20.118
11.03.25 16-22-03,20.390
11.03.25 16-22-04,20.215
11.03.25 16-22-05,20.092
11.03.25 16-22-06,20.177
11.03.25 16-22-06,20.299
11.03.25 16-22-07,20.130
11.03.25 16-22-08,20.235
11.03.25 16-22-09,19.964
11.03.25 16-22-09,19.953
11.03.25 16-22-10,20.034
11.03.25 16-22-11,20.129
11.03.25 16-22-12,20.002
11.03.25 16-22-12,20.060
11.03.25 16-22-13,20.179
11.03.25 16-22-14,20.101
11.03.25 16-22-15,20.064
11.03.25 16-22-15,20.246
11.03.25 16-22-16,20.251
11.03.25 16-22-17,20.025
11.03.25 16-22-18,20.192
11.03.25 16-22-18,20.155
11.03.25 16-22-19,20.054
11.03.25 16-22-20,20.117
11.03.25 16-22-21,20.073
11.03.25 16-22-22,20.218
11.03.25 16-22-22,19.987
11.03.25 16-22-23,20.009
11.03.25 16-22-24,20.269
11.03.25 16-22-25,20.097
11.03.25 16-22-25,20.152
11.03.25 16-22-26,20.221
11.03.25 16-22-27,20.221
11.03.25 16-22-28,20.245
11.03.25 16-22-28,20.040
11.03.25 16-22-29,20.178
11.03.25 16-22-30,20.196
11.03.25 16-22-31,20.177
11.03.25 16-22-31,20.144
11.03.25 16-22-32,20.178
11.03.25 16-22-33,20.208
11.03.25 16-22-34,20.072
11.03.25 16-22-34,20.389
11.03.25 16-22-35,20.161
11.03.25 16-22-36,20.139
11.03.25 16-22-37,20.176
11.03.25 16-22-38,20.319
11.03.25 16-22-38,20.058
11.03.25 16-22-39,19.998
11.03.25 16-22-40,20.146
11.03.25 16-22-41,20.320
11.03.25 16-22-41,20.291
11.03.25 16-22-42,19.919
11.03.25 16-22-43,19.981
11.03.25 16-22-44,20.091
11.03.25 16-22-44,20.312
11.03.25 16-22-45,20.152
11.03.25 16-22-46,19.928
11.03.25 16-22-47,20.173
11.03.25 16-22-47,20.104
11.03.25 16-22-48,20.247
11.03.25 16-22-49,20.170
11.03.25 16-22-50,20.108
11.03.25 16-22-51,20.367
11.03.25 16-22-51,20.289
11.03.25 16-22-52,20.125
11.03.25 16-22-53,20.082
11.03.25 16-22-54,20.195
11.03.25 16-22-54,20.153
11.03.25 16-22-55,20.238
11.03.25 16-22-56,20.212
11.03.25 16-22-57,20.190
11.03.25 16-22-57,20.202
11.03.25 16-22-58,19.937
11.03.25 16-22-59,20.072
11.03.25 16-23-00,19.922
11.03.25 16-23-00,20.239
11.03.25 16-23-01,20.152
11.03.25 16-23-02,20.038
11.03.25 16-23-03,20.098
11.03.25 16-23-03,20.063
11.03.25 16-23-04,20.223
11.03.25 16-23-05,20.115
11.03.25 16-23-06,20.191
11.03.25 16-23-07,20.070
11.03.25 16-23-07,20.398
11.03.25 16-23-08,20.070
11.03.25 16-23-09,20.209
11.03.25 16-23-10,20.285
11.03.25 16-23-10,20.130
11.03.25 16-23-11,20.375
11.03.25 16-23-12,19.929
11.03.25 16-23-13,20.135
11.03.25 16-23-13,20.205
11.03.25 16-23-14,20.098
11.03.25 16-23-15,19.919
11.03.25 16-23-16,20.304
11.03.25 16-23-16,20.236
11.03.25 16-23-17,20.051
11.03.25 16-23-18,20.076
11.03.25 16-23-19,20.271
11.03.25 16-23-19,20.185
11.03.25 16-23-20,20.245
11.03.25 16-23-21,20.428
11.03.25 16-23-22,20.368
11.03.25 16-23-23,20.255
11.03.25 16-23-23,20.349
11.03.25 16-23-24,20.297
11.03.25 16-23-25,20.062
11.03.25 16-23-26,20.147
11.03.25 16-23-26,20.166
11.03.25 16-23-27,20.312
11.03.25 16-23-28,20.280
11.03.25 16-23-29,20.132
11.03.25 16-23-29,20.474
11.03.25 16-23-30,20.309
11.03.25 16-23-31,20.324
11.03.25 16-23-32,20.352
11.03.25 16-23-32,20.376
11.03.25 16-23-33,20.503
11.03.25 16-23-34,20.357
11.03.25 16-23-35,20.286
11.03.25 16-23-36,20.256
11.03.25 16-23-36,20.355
11.03.25 16-23-37,20.462
11.03.25 16-23-38,20.246
11.03.25 16-23-39,20.399
